"REF_DATE","GEO","DGUID","Immigrant status","Labour force characteristics","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","Canada","2016A000011124","Landed immigrants","Part-time employment","Females","25 to 54 years","Persons","249","thousands","3","v53040234","1.2.5.3.3","199.0","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Part-time employment","Females","55 years and over","Persons","249","thousands","3","v53040235","1.2.5.3.4","75.2","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Both sexes","15 years and over","Persons","249","thousands","3","v53040236","1.2.6.1.1","246.4","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040237","1.2.6.1.2","43.1","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040238","1.2.6.1.3","167.3","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Both sexes","55 years and over","Persons","249","thousands","3","v53040239","1.2.6.1.4","36.1","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Males","15 years and over","Persons","249","thousands","3","v53040240","1.2.6.2.1","122.8","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Males","15 to 24 years","Persons","249","thousands","3","v53040241","1.2.6.2.2","22.2","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Males","25 to 54 years","Persons","249","thousands","3","v53040242","1.2.6.2.3","80.1","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Males","55 years and over","Persons","249","thousands","3","v53040243","1.2.6.2.4","20.4","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Females","15 years and over","Persons","249","thousands","3","v53040244","1.2.6.3.1","123.7","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Females","15 to 24 years","Persons","249","thousands","3","v53040245","1.2.6.3.2","20.9","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Females","25 to 54 years","Persons","249","thousands","3","v53040246","1.2.6.3.3","87.1","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment","Females","55 years and over","Persons","249","thousands","3","v53040247","1.2.6.3.4","15.6","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Both sexes","15 years and over","Persons","249","thousands","3","v53040248","1.2.7.1.1","2197.8","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040249","1.2.7.1.2","226.0","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040250","1.2.7.1.3","520.0","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Both sexes","55 years and over","Persons","249","thousands","3","v53040251","1.2.7.1.4","1451.9","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Males","15 years and over","Persons","249","thousands","3","v53040252","1.2.7.2.1","866.7","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Males","15 to 24 years","Persons","249","thousands","3","v53040253","1.2.7.2.2","115.7","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Males","25 to 54 years","Persons","249","thousands","3","v53040254","1.2.7.2.3","128.8","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Males","55 years and over","Persons","249","thousands","3","v53040255","1.2.7.2.4","622.2","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Females","15 years and over","Persons","249","thousands","3","v53040256","1.2.7.3.1","1331.1","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Females","15 to 24 years","Persons","249","thousands","3","v53040257","1.2.7.3.2","110.3","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Females","25 to 54 years","Persons","249","thousands","3","v53040258","1.2.7.3.3","391.2","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Not in labour force","Females","55 years and over","Persons","249","thousands","3","v53040259","1.2.7.3.4","829.6","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v53040260","1.2.8.1.1","7.0","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Both sexes","15 to 24 years","Percentage","242","units","0","v53040261","1.2.8.1.2","14.4","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Both sexes","25 to 54 years","Percentage","242","units","0","v53040262","1.2.8.1.3","6.6","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Both sexes","55 years and over","Percentage","242","units","0","v53040263","1.2.8.1.4","5.3","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Males","15 years and over","Percentage","242","units","0","v53040264","1.2.8.2.1","6.5","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Males","15 to 24 years","Percentage","242","units","0","v53040265","1.2.8.2.2","14.1","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Males","25 to 54 years","Percentage","242","units","0","v53040266","1.2.8.2.3","5.9","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Males","55 years and over","Percentage","242","units","0","v53040267","1.2.8.2.4","5.2","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Females","15 years and over","Percentage","242","units","0","v53040268","1.2.8.3.1","7.6","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Females","15 to 24 years","Percentage","242","units","0","v53040269","1.2.8.3.2","14.7","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Females","25 to 54 years","Percentage","242","units","0","v53040270","1.2.8.3.3","7.3","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Unemployment rate","Females","55 years and over","Percentage","242","units","0","v53040271","1.2.8.3.4","5.4","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Both sexes","15 years and over","Percentage","242","units","0","v53040272","1.2.9.1.1","61.6","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Both sexes","15 to 24 years","Percentage","242","units","0","v53040273","1.2.9.1.2","57.0","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Both sexes","25 to 54 years","Percentage","242","units","0","v53040274","1.2.9.1.3","83.0","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Both sexes","55 years and over","Percentage","242","units","0","v53040275","1.2.9.1.4","31.9","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Males","15 years and over","Percentage","242","units","0","v53040276","1.2.9.2.1","68.7","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Males","15 to 24 years","Percentage","242","units","0","v53040277","1.2.9.2.2","57.6","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Males","25 to 54 years","Percentage","242","units","0","v53040278","1.2.9.2.3","91.3","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Males","55 years and over","Percentage","242","units","0","v53040279","1.2.9.2.4","38.5","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Females","15 years and over","Percentage","242","units","0","v53040280","1.2.9.3.1","55.0","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Females","15 to 24 years","Percentage","242","units","0","v53040281","1.2.9.3.2","56.4","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Females","25 to 54 years","Percentage","242","units","0","v53040282","1.2.9.3.3","75.3","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Participation rate","Females","55 years and over","Percentage","242","units","0","v53040283","1.2.9.3.4","25.9","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Both sexes","15 years and over","Percentage","242","units","0","v53040284","1.2.10.1.1","57.3","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Both sexes","15 to 24 years","Percentage","242","units","0","v53040285","1.2.10.1.2","48.8","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Both sexes","25 to 54 years","Percentage","242","units","0","v53040286","1.2.10.1.3","77.6","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Both sexes","55 years and over","Percentage","242","units","0","v53040287","1.2.10.1.4","30.2","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Males","15 years and over","Percentage","242","units","0","v53040288","1.2.10.2.1","64.2","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Males","15 to 24 years","Percentage","242","units","0","v53040289","1.2.10.2.2","49.5","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Males","25 to 54 years","Percentage","242","units","0","v53040290","1.2.10.2.3","85.9","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Males","55 years and over","Percentage","242","units","0","v53040291","1.2.10.2.4","36.5","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Females","15 years and over","Percentage","242","units","0","v53040292","1.2.10.3.1","50.8","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Females","15 to 24 years","Percentage","242","units","0","v53040293","1.2.10.3.2","48.1","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Females","25 to 54 years","Percentage","242","units","0","v53040294","1.2.10.3.3","69.8","","","","1"
"2006","Canada","2016A000011124","Landed immigrants","Employment rate","Females","55 years and over","Percentage","242","units","0","v53040295","1.2.10.3.4","24.5","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Both sexes","15 years and over","Persons","249","thousands","3","v53040296","1.3.1.1.1","788.2","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040297","1.3.1.1.2","144.1","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040298","1.3.1.1.3","576.7","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Both sexes","55 years and over","Persons","249","thousands","3","v53040299","1.3.1.1.4","67.4","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Males","15 years and over","Persons","249","thousands","3","v53040300","1.3.1.2.1","374.7","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Males","15 to 24 years","Persons","249","thousands","3","v53040301","1.3.1.2.2","73.3","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Males","25 to 54 years","Persons","249","thousands","3","v53040302","1.3.1.2.3","270.7","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Males","55 years and over","Persons","249","thousands","3","v53040303","1.3.1.2.4","30.6","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Females","15 years and over","Persons","249","thousands","3","v53040304","1.3.1.3.1","413.5","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Females","15 to 24 years","Persons","249","thousands","3","v53040305","1.3.1.3.2","70.7","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Females","25 to 54 years","Persons","249","thousands","3","v53040306","1.3.1.3.3","306.0","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Population","Females","55 years and over","Persons","249","thousands","3","v53040307","1.3.1.3.4","36.8","","","","1"
"2006","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Labour force","Both sexes","15 years and over","Persons","249","thousands","3","v53040308","1.3.2.1.1","515.7","","","","1"
